id,sku,product_name,short_description,price,list_price,original_price,discount,discount_rate,all_time_quantity_sold,rating_average,review_count,inventory_status,stock_item_qty,stock_item_max_sale_qty,brand_id,brand_name,url_key,url_path,thumbnail_url,options,specifications,variations
124742926,4409272649267,MacBook Air M1 13 inch 2020,MacBook Air (13 inch)Mạnh mẽ vươn tới thành công. Mà nhẹ bỗng.MacBook Air. Với chip M1.MacBook Air. Sức mạnh cho học tập.Vô cùng gọn nhẹ. Vô cùng mạnh mẽ cho việc học.Nội dung quảng cáoMacBook A...,18190000,24990000,24990000,6800000,27,2937.0,5.0,864,available,1000,1000,17827,Apple,macbook-air-m1-13-inch-2020-p124742926,macbook-air-m1-13-inch-2020-p124742926.html?spid=73795623,https://salt.tikicdn.com/cache/280x280/ts/product/0b/1a/98/b36c67698cc86e194d17ef9e0c6783a5.jpg,"{'Màu': ['Space Gray'], 'Dung lượng': ['8GB / 256GB']}","{'Công nghệ âm thanh': ' 3 microphones,  Headphones , Loa kép (2 kênh)', 'Bluetooth': 'V5.0', 'Thương hiệu': 'Apple', 'Xuất xứ thương hiệu': 'Mỹ', 'Camera': 'Camera FaceTime HD 720p', 'Card đồ họa': 'Card tích hợp - 7 nhân GPU', 'Chip set': 'Chip Apple M1', 'Kết nối': '2 cổng Thunderbolt / USB 4', 'CPU': '8 nhân với 4 nhân hiệu năng cao và 4 nhân tiết kiệm điện', 'Kích thước': '<p>1.61 cm x 30.41 cm x 21.24 cm</p>', 'Loại/ Công nghệ màn hình': 'Độ sáng 400 nits, Hỗ trợ dải màu P3 True-Tone', 'Dung lượng ổ cứng': '256GB', 'Kết nối không dây khác': 'Bluetooth 5.0, Wi-Fi 6 (802.11ax)', 'Loại pin': 'pin Li-Po', 'Loại RAM': 'LPDDR4', 'Nơi sản xuất': 'Trung Quốc', 'Xuất xứ (Made in)': 'Trung Quốc', 'RAM': '8GB', 'Độ phân giải': '1600 x 2560 Pixels', 'Kích thước màn hình': '13.3 inch', 'Hệ điều hành': 'macOS', 'Wifi': '802.11ax Wi-Fi 6 wireless networking', 'Sản phẩm có được bảo hành không?': 'Có', 'Hình thức bảo hành': 'Hóa đơn', 'Thời gian bảo hành': '12 Tháng'}","[{'child_id': 123859963, 'sku': '9574296074805', 'name': 'Apple MacBook Air 2020 13-inch (Apple M1 - 8GB/ 256GB) - MGN63SA/A - Space Grey', 'original_price': 24990000, 'price': 18140000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/0b/1a/98/b36c67698cc86e194d17ef9e0c6783a5.jpg', 'inventory_status': 'available', 'options': 'Màu: Space Gray, Dung lượng: 8GB / 256GB'}]"
273186974,4955603564958,Lenovo ThinkPad T460 Core i5 6200 / ram 8gb / ssd 256gb / Màn hình 14 inch- Hàng Chính Hãng,"Đánh giá chi tiết Lenovo Thinkpad T460Mặc dù có rất nhiều máy tính xách tay dành cho doanh nhân, ThinkPad T460 của Lenovo là công cụ tốt nhất để hoàn thành công việc, cỗ máy năng suất 14 inch này kết...",4831000,4890000,4890000,59000,1,7.0,0.0,0,available,1000,1000,18604,Lenovo,lenovo-thinkpad-t460-core-i5-6200-ram-8gb-ssd-256gb-man-hinh-14-inch-hang-chinh-hang-p273186974,lenovo-thinkpad-t460-core-i5-6200-ram-8gb-ssd-256gb-man-hinh-14-inch-hang-chinh-hang-p273186974.html?spid=273186975,https://salt.tikicdn.com/cache/280x280/ts/product/e3/12/54/2292f44fd15197f0ef0de28c37506fd8.png,{},"{'Thương hiệu': 'Lenovo', 'Xuất xứ thương hiệu': 'China', 'Xuất xứ (Made in)': 'Nhật Bản', 'RAM': '8GB', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Sản phẩm có được bảo hành không?': 'Có', 'Hình thức bảo hành': 'Tem bảo hành', 'Thời gian bảo hành': '6 Tháng'}",[]
271264846,7780628746210,Lenovo Thinkpad X250 Core i5-5200U / RAM 8GB / SSD 256GB / Màn 12.5 inch0 HD (Phím JP) Hàng Chính Hãng,"Đánh giá Lenovo Thinkpad X250 Core i5, Core i7Thông số kỹ thuật Lenovo Thinkpad X250CPUIntel Core i5-5200U 2C-4T, 2.2GHz upto 2.7GHz, 3MB CacheRAM8GB DDR3L 1600MHzHard DriveSSD 256GBGPUIntel HD Grap...",2905000,2990000,2990000,85000,3,6.0,4.0,2,available,1000,1000,18604,Lenovo,lenovo-thinkpad-x250-core-i5-5200u-ram-8gb-ssd-256gb-man-12-5-inch-hd-1366x768-phim-jp-hang-chinh-hang-p271264846,lenovo-thinkpad-x250-core-i5-5200u-ram-8gb-ssd-256gb-man-12-5-inch-hd-1366x768-phim-jp-hang-chinh-hang-p271264846.html?spid=271264849,https://salt.tikicdn.com/cache/280x280/ts/product/1b/37/d6/a2bbbda4b2f46acbc3fee1c79089a614.png,"{'Loại màn': ['FULL HD (1920*1080)', 'HD (1366x768)']}","{'Thương hiệu': 'Lenovo', 'Xuất xứ thương hiệu': 'China', 'Xuất xứ (Made in)': 'Nhật Bản', 'RAM': '8gb', 'Sản phẩm có được bảo hành không?': 'Không'}","[{'child_id': 271264848, 'sku': '7019997106125', 'name': 'Lenovo Thinkpad X250 Core i5-5200U / RAM 8GB / SSD 256GB / Màn 12.5 inch0 HD (Phím JP) Hàng Chính Hãng - HD (1366x768)', 'original_price': 2990000, 'price': 2755000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/1b/37/d6/a2bbbda4b2f46acbc3fee1c79089a614.png', 'inventory_status': 'available', 'options': 'Loại màn: HD (1366x768)'}, {'child_id': 271264847, 'sku': '6372970421804', 'name': 'Lenovo Thinkpad X250 Core i5-5200U / RAM 8GB / SSD 256GB / Màn 12.5 inch0 HD (Phím JP) Hàng Chính Hãng - FULL HD (1920*1080)', 'original_price': 3350000, 'price': 3200000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/1b/37/d6/a2bbbda4b2f46acbc3fee1c79089a614.png', 'inventory_status': 'available', 'options': 'Loại màn: FULL HD (1920*1080)'}]"
222707075,3657313872251,Máy tính xách tay Laptop Dell Latitude 5470  (Intel Core i5 -6200 | 14 Inch HD | RAM 8GB | 256GB SSD | Intel UHD Graphics | Fedora Os) - Hàng chính hãng,Thông số sản phẩmDell Latitude E5470CPU : Intel Core i5-6200U/6300URAM : 8GB DDR3Ổ Cứng : SSD 240Gb/256GBVGA : Intel HD Graphics 520Màn Hình: 14.0 Led HD (Full HD 1920x1080 + Thêm 500k)PIN/Batt...,4495000,4550000,4550000,55000,1,64.0,4.5,24,available,1000,1000,18805,Dell,may-tinh-xach-tay-laptop-dell-latitude-5470-intel-core-i5-6300-14-inch-hd-ram-8gb-256gb-ssd-intel-uhd-graphics-fedora-os-hang-chinh-hang-p222707075,may-tinh-xach-tay-laptop-dell-latitude-5470-intel-core-i5-6300-14-inch-hd-ram-8gb-256gb-ssd-intel-uhd-graphics-fedora-os-hang-chinh-hang-p222707075.html?spid=270465750,https://salt.tikicdn.com/cache/280x280/ts/product/b7/0e/f1/10ebb987c4bb70d4ff1169fb56c77a67.png,{},"{'Sản phẩm có được bảo hành không?': 'Không', 'Thương hiệu': 'Dell', 'Xuất xứ thương hiệu': 'Mỹ', 'Card đồ họa': 'Intel HD Graphics 520', 'Dung lượng ổ cứng': 'SSD 256GB', 'Loại RAM': '8Gb DDR4', 'Cổng internet (LAN)': '1000', 'Xuất xứ (Made in)': 'Nhật Bản', 'Trọng lượng sản phẩm': '3KG', 'RAM': '8GB', 'Độ phân giải': '1280 x 800 HD', 'Hệ điều hành': 'win 10 - 64 bit', 'Wifi': 'Có'}",[]
274798915,9774775106775,MacBook Air M3 2024 13 inch,MacBook Air (13 inch)Chip M3Tiêu đề MacBook Air 13″. Cỗ máy M3. Gọn bâng. Cân mọi việc.MacBook Air 13″. Chạy nhiều giờ vẫn mạnh mẽ không ngờ.Nội dung quảng cáoChip M3 mang đến năng lực tuyệt vời...,26790000,29990000,29990000,3200000,11,11.0,4.0,3,available,1000,1000,17827,Apple,macbook-air-m3-2024-13-inch-p274798915,macbook-air-m3-2024-13-inch-p274798915.html?spid=274799979,https://salt.tikicdn.com/cache/280x280/ts/product/e6/25/1a/c38575021234147441be14abc781b5f1.jpg,"{'Màu': ['Midnight', 'Silver', 'Space Gray'], 'Kích cỡ': ['8GB/ 256GB']}","{'Công nghệ âm thanh': 'Dolby Atmos', 'Thương hiệu': 'Apple', 'Xuất xứ thương hiệu': 'Mỹ', 'Card đồ họa': 'GPU 8 Lõi', 'CPU': 'Apple M3', 'Loại/ Công nghệ màn hình': 'Liquid Retina 13,6 inch với True\xa0Tone²', 'Xuất xứ (Made in)': 'Trung Quốc', 'Độ phân giải': '2560 x 1664 pixels', 'Kích thước màn hình': '13.6 inch', 'Hệ điều hành': 'MacOS Sonoma', 'Thiết kế card': 'Card tích hợp - 10 nhân GPU', 'Wifi': 'Wi-Fi 6E (802.11ax)', 'Sản phẩm có được bảo hành không?': 'Có', 'Hình thức bảo hành': 'Hóa đơn', 'Thời gian bảo hành': '12 Tháng'}","[{'child_id': 274798916, 'sku': '2828486469077', 'name': 'MacBook Air M3 2024 (13 inch, 8GB/ 256GB) - MRXN3SA/A - Space Gray', 'original_price': 29990000, 'price': 26940000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/51/03/fc/06e8de92fa86d0af000a0029eae9e7a8.jpg', 'inventory_status': 'available', 'options': 'Màu: Space Gray, Kích cỡ: 8GB/ 256GB'}, {'child_id': 274798918, 'sku': '8064675643746', 'name': 'MacBook Air M3 2024 (13 inch, 8GB/ 256GB) - MRXQ3SA/A - Silver', 'original_price': 29990000, 'price': 26940000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/5f/7b/6f/32434d3aae756c5f1bbb0f16955d160c.jpg', 'inventory_status': 'available', 'options': 'Màu: Silver, Kích cỡ: 8GB/ 256GB'}, {'child_id': 274798922, 'sku': '6714224179819', 'name': 'MacBook Air M3 2024 (13 inch, 8GB/ 256GB) - MRXV3SA/A - Midnight', 'original_price': 29990000, 'price': 26740000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/e6/25/1a/c38575021234147441be14abc781b5f1.jpg', 'inventory_status': 'available', 'options': 'Màu: Midnight, Kích cỡ: 8GB/ 256GB'}]"
270837635,1386189221148,Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng,"Tại sao nên mua Lenovo ThinkPad X1 Carbon Gen 7 ở thời điểm hiện tại?Ưu điểmLenovo ThinkPad X1 Carbon Gen 7 có thiết kế mỏng, nhẹ nhưng vô cùng chắc chắn, đạt độ bền chuẩn quân đội.Màn hình FHD ...",4563000,4690000,4690000,127000,3,29.0,3.4,7,available,1000,1000,18604,Lenovo,laptop-lenovo-x1-cacbon-core-i7-core-i5-16gb-ssd-nvme-256gb-hang-chinh-hang-p270837635,laptop-lenovo-x1-cacbon-core-i7-core-i5-16gb-ssd-nvme-256gb-hang-chinh-hang-p270837635.html?spid=270837639,https://salt.tikicdn.com/cache/280x280/ts/product/72/8d/fa/c3ae8a33feb34eee250219ffc769775f.png,"{'Cấu hình': ['CORE I7 6500 8GB SSD 512GB', 'Core i5 6th Ram 8GB SSD 256GB ', 'Core i5 7th ram 8Gb ssd 256GB', 'I5 6300, FHD 8GB, 256GB', 'I5 7300, FHD 8GB, 256GB', 'I5 8250, FHD 8GB, 256GB', 'I7 - 7500, FHD 16GB, 256GB', 'I7 8650, FHD 16GB, 512GB']}","{'Thương hiệu': 'Lenovo', 'Xuất xứ thương hiệu': 'China', 'CPU': 'CORE I7', 'Xuất xứ (Made in)': 'Nhật Bản', 'RAM': '16GB', 'Sản phẩm có được bảo hành không?': 'Không'}","[{'child_id': 270837646, 'sku': '5288563225804', 'name': 'Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng - I5 8250, FHD 8GB, 256GB', 'original_price': 6550000, 'price': 6400000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/72/8d/fa/c3ae8a33feb34eee250219ffc769775f.png', 'inventory_status': 'available', 'options': 'Cấu hình: I5 8250, FHD 8GB, 256GB'}, {'child_id': 270837636, 'sku': '2285359844347', 'name': 'Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng - I5 6300, FHD 8GB, 256GB', 'original_price': 4690000, 'price': 4413000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/72/8d/fa/c3ae8a33feb34eee250219ffc769775f.png', 'inventory_status': 'available', 'options': 'Cấu hình: I5 6300, FHD 8GB, 256GB'}, {'child_id': 270837640, 'sku': '3024335841354', 'name': 'Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng - I5 7300, FHD 8GB, 256GB', 'original_price': 5590000, 'price': 5440000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/72/8d/fa/c3ae8a33feb34eee250219ffc769775f.png', 'inventory_status': 'available', 'options': 'Cấu hình: I5 7300, FHD 8GB, 256GB'}, {'child_id': 270837644, 'sku': '4069021898320', 'name': 'Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng - I7 - 7500, FHD 16GB, 256GB', 'original_price': 8600000, 'price': 8450000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/72/8d/fa/c3ae8a33feb34eee250219ffc769775f.png', 'inventory_status': 'available', 'options': 'Cấu hình: I7 - 7500, FHD 16GB, 256GB'}, {'child_id': 270837648, 'sku': '9978521974252', 'name': 'Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng - I7 8650, FHD 16GB, 512GB', 'original_price': 9550000, 'price': 9151000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/72/8d/fa/c3ae8a33feb34eee250219ffc769775f.png', 'inventory_status': 'available', 'options': 'Cấu hình: I7 8650, FHD 16GB, 512GB'}, {'child_id': 273398025, 'sku': '3399234300338', 'name': 'Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng - CORE I7 6500 8GB SSD 512GB', 'original_price': 6600000, 'price': 6450000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/72/8d/fa/c3ae8a33feb34eee250219ffc769775f.png', 'inventory_status': 'available', 'options': 'Cấu hình: CORE I7 6500 8GB SSD 512GB'}, {'child_id': 275694534, 'sku': '8343013161268', 'name': 'Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng - Core i5 7th ram 8Gb ssd 256GB', 'original_price': 5590000, 'price': 5440000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/cf/11/26/4159752fafd1f8fea5af08758e754769.jpg', 'inventory_status': 'available', 'options': 'Cấu hình: Core i5 7th ram 8Gb ssd 256GB'}, {'child_id': 275694536, 'sku': '8112101373495', 'name': 'Laptop Lenovo X1 Cacbon Core i7 / Core i5 / 16Gb / SSD nvme 256Gb Hàng chính hãng - Core i5 6th Ram 8GB SSD 256GB ', 'original_price': 4690000, 'price': 4540000, 'thumbnail_url': 'https://salt.tikicdn.com/cache/280x280/ts/product/72/8d/fa/c3ae8a33feb34eee250219ffc769775f.png', 'inventory_status': 'available', 'options': 'Cấu hình: Core i5 6th Ram 8GB SSD 256GB '}]"
273309458,8596282610529,Laptop Lenovo ThinkPad X260 - Intel Core i5 6200 / Ram 8Gb / ssd 256Gb - Hàng Chính Hãng," Thinkpad X260Nhỏ gọn - Siêu bền - Làm việc mượt màThiết kế của Thinkpad X260 siêu bền, nhỏ gọn, thuận tiện trong việc di chuyểnVỏ Thinkpad X260 được làm từ magie carbon - hợp chất để sử dụng làm v...",3940000,3990000,3990000,50000,1,20.0,5.0,5,available,1000,1000,18604,Lenovo,laptop-cu-lenovo-thinkpad-x260-intel-core-i5-p273309458,laptop-cu-lenovo-thinkpad-x260-intel-core-i5-p273309458.html?spid=273309460,https://salt.tikicdn.com/cache/280x280/ts/product/94/a6/2c/f485f6bc6bd10f93eeba04607c11a402.jpg,{},"{'Thương hiệu': 'Lenovo', 'Xuất xứ thương hiệu': 'Nhật Bản', 'CPU': 'Core i5 6200 ', 'Xuất xứ (Made in)': 'Nhật Bản', 'RAM': '8GB ', 'Sản phẩm có được bảo hành không?': 'Không'}",[]
275786102,8370967582186,Laptop Asus Vivobook 15 X1504ZA i3 1215U/8GB/512GB/Win11 (NJ102W) - Hàng Chính Hãng,"       Một mẫu laptop học tập - văn phòng đến từ nhà Asus mang hiệu năng ổn định để xử lý công việc, nhiều tiện ích sử dụng đi kèm với đó là một mức giá phù hợp. Laptop Asus Vivobook 15 X1504ZA i3...",10990000,12290000,12290000,1300000,11,1.0,0.0,0,available,1000,1000,17826,Asus,laptop-asus-vivobook-15-x1504za-i3-1215u-8gb-512gb-win11-nj102w-hang-chinh-hang-p275786102,laptop-asus-vivobook-15-x1504za-i3-1215u-8gb-512gb-win11-nj102w-hang-chinh-hang-p275786102.html?spid=275786103,https://salt.tikicdn.com/cache/280x280/ts/product/f1/8e/4a/06dbdcd0ae197b6b612a3d01716c7969.jpg,{},"{'Thương hiệu': 'Asus', 'Xuất xứ thương hiệu': 'Đài Loan', 'Xuất xứ (Made in)': 'Trung Quốc', 'RAM': '8GB', 'Độ phân giải': '1920 x 1280 pixels', 'Sản phẩm có được bảo hành không?': 'Không'}",[]
106318753,9403513241479,Máy tính xách tay Laptop Dell Latitude 3420 (Intel Core i5-1135G7 | 14 Inch | RAM 8GB | 256GB SSD NVMe | Intel Iris Xe Graphics | Fedora Os) - Hàng chính hãng,"Thiết kế sang trọngLaptop Dell Latitude 3420 L3420I5SSD được thiết kế đơn giản, sang trọng với  vỏ ngoài được phủ sơn màu đen và các cạnh bên được vát mỏng, các đường nét góc cạnh được bo tròn gọn gà...",14900000,19900000,19900000,5000000,25,2.0,5.0,1,available,1000,1000,18805,Dell,may-tinh-xach-tay-laptop-dell-latitude-3420-intel-core-i5-1135g7-14-inch-ram-8gb-256gb-ssd-nvme-intel-iris-xe-graphics-fedora-os-hang-chinh-hang-p106318753,may-tinh-xach-tay-laptop-dell-latitude-3420-intel-core-i5-1135g7-14-inch-ram-8gb-256gb-ssd-nvme-intel-iris-xe-graphics-fedora-os-hang-chinh-hang-p106318753.html?spid=106318754,https://salt.tikicdn.com/cache/280x280/ts/product/e0/be/a2/2007a3fdbdc48892339afd62352c9782.jpg,{},"{'Thời gian pin': '8h', 'Thời gian sạc': '8h', 'Tốc độ CPU': 'Up to 4.2GHz', 'Nhà sản xuất': 'Dell', 'Bluetooth': 'Bluetooth 5.0', 'Bộ nhớ đồ họa': 'Đồ họa Intel Iris Xe', 'Thương hiệu': 'Dell', 'Xuất xứ thương hiệu': 'Mỹ', 'Camera': 'Có', 'Card đồ họa': 'Đồ họa Intel Iris Xe', 'Card Reader': 'Có', 'Chip set': 'Intel Core i5-1135G7 (4 Core, 8M cache, base 2.4GHz, up to 4.2GHz)', 'Kết nối': 'RJ45 + wifi', 'CPU': 'Intel Core i5-1135G7 (4 Core, 8M cache, base 2.4GHz, up to 4.2GHz)', 'Loại/ Công nghệ màn hình': ' AG Non-Touch', 'Dung lượng ổ cứng': '256GB', 'Giao tiếp mạng': 'Rj45 + wifi', 'Model': 'Latitude 3420', 'Kết nối không dây khác': 'Intel Wi-Fi 6 + Bluetooth 5.0', 'Loại ổ đĩa': 'SSD', 'Loại pin': '3 Cell', 'Loại RAM': 'DDR4', 'Cổng internet (LAN)': 'RJ45', 'Xuất xứ (Made in)': 'Trung Quốc', 'Ổ đĩa quang': 'Không', 'Trọng lượng sản phẩm': '1.6 kg', 'RAM': '8GB', 'Độ phân giải': '1280 x 800 HD', 'Hệ điều hành': 'Free Dos', 'Thiết kế card': 'OnBoard', 'Wifi': 'AX201 ', 'Sản phẩm có được bảo hành không?': 'Có', 'Hình thức bảo hành': 'Điện tử', 'Thời gian bảo hành': '1 Năm'}",[]
253096916,8598430136519,LAPTOP Thinkpad X1 Carbon Gen 6 | I7 – 8550U | Ram 16GB | SSD 512GB | 14″ Full HD | Card On,"Thiết kế mỏng nhẹ, tinh tế nhưng rất bền bỉ Thừa hưởng ngôn ngữ thiết kế của những sản phẩm tiền nhiệm, Lenovo ThinkPad X1 Carbon thế hệ mới tiếp tục khẳng định mình và được đánh giá là một trong nhữn...",9590000,9590000,9590000,0,0,4.0,5.0,1,available,1000,1000,18604,Lenovo,laptop-thinkpad-x1-carbon-gen-6-i7-8550u-ram-16gb-ssd-512gb-14-full-hd-card-on-p253096916,laptop-thinkpad-x1-carbon-gen-6-i7-8550u-ram-16gb-ssd-512gb-14-full-hd-card-on-p253096916.html?spid=270659585,https://salt.tikicdn.com/cache/280x280/ts/product/04/cb/33/731cc5c338a591a42275106a1dc72986.png,{},"{'Sản phẩm có được bảo hành không?': 'Không', 'Thương hiệu': 'Lenovo', 'Xuất xứ thương hiệu': 'Mỹ', 'Xuất xứ (Made in)': 'Nhật Bản / Trung Quốc'}",[]
273716533,7358286623584,Laptop Asus Expertbook B1502CBA B1502 (Intel Core i5-1235U | RAM 8GB | 512GB SSD | Intel UHD Graphics | 15.6 inch Full HD | Win 11 bản quyền) - Hàng Chính Hãng,"Primed to perform. Configured for your businessPacked with business-friendly features and power, ASUS ExpertBook B1 is the ideal choice for ambitious firms and inspirational educational institutions....",12790000,18890000,18890000,6100000,32,1.0,0.0,0,available,1000,1000,17826,Asus,laptop-asus-expertbook-b1502cba-b1502-intel-core-i5-1235u-ram-8gb-512gb-ssd-intel-uhd-graphics-15-6-inch-full-hd-win-11-ban-quyen-hang-chinh-hang-p273716533,laptop-asus-expertbook-b1502cba-b1502-intel-core-i5-1235u-ram-8gb-512gb-ssd-intel-uhd-graphics-15-6-inch-full-hd-win-11-ban-quyen-hang-chinh-hang-p273716533.html?spid=273716534,https://salt.tikicdn.com/cache/280x280/ts/product/8b/45/b8/217c5775bd403c6badf2cb99805f5e27.jpg,{},"{'Công nghệ âm thanh': 'Audio by Dirac', 'Bluetooth': '5', 'Bộ nhớ đồ họa': 'UHD 4K', 'Thương hiệu': 'Asus', 'Xuất xứ thương hiệu': 'Đài Loan', 'Card đồ họa': 'UHD 4K', 'Card Reader': 'Có', 'Kết nối': 'Có dây + Không dây', 'Dung lượng ổ cứng': '512GB', 'Giao tiếp mạng': 'Có dây + không dây', 'Model': 'B1502', 'Kết nối không dây khác': 'wifi + Bluetooth', 'Loại ổ đĩa': 'SSD', 'Loại pin': 'Lion', 'Loại RAM': 'DDR4', 'Cổng internet (LAN)': 'RJ45', 'Xuất xứ (Made in)': 'Trung Quốc', 'RAM': '8GB', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Hệ điều hành': 'Win bản quyền', 'Wifi': '6', 'Sản phẩm có được bảo hành không?': 'Có', 'Hình thức bảo hành': 'Điện tử', 'Thời gian bảo hành': '365 Ngày'}",[]
186272654,1007007686117,Lenovo Thinkpad X1 Carbon Thế Hệ 5 Core i5 – 7300U / Ram 8G / SSD 256Gb / 14 “FHD / SIÊU MỎNG - SIÊU NHANH - HÀNG CHÍNH HÃNG,"Lenovo Thinkpad X1 Carbon Thế Hệ 5 Core i5 – 7300U / Ram 8G / SSD 256Gb / 14 “FHDCó thể nói Lenovo Thinkpad ngày càng được săn đón,xứng tầm với các đối thủ như Dell, HP Envy,… Với thiết kế khá đặc tr...",6500000,6500000,6500000,0,0,6.0,0.0,0,available,1000,1000,18604,Lenovo,lenovo-thinkpad-x1-carbon-the-he-5-core-i5-7300u-ram-8g-ssd-256gb-14-fhd-sieu-mong-sieu-nhanh-hang-chinh-hang-p186272654,lenovo-thinkpad-x1-carbon-the-he-5-core-i5-7300u-ram-8g-ssd-256gb-14-fhd-sieu-mong-sieu-nhanh-hang-chinh-hang-p186272654.html?spid=270487769,https://salt.tikicdn.com/cache/280x280/ts/product/cf/11/26/4cf197a9f7f3fb0fa8b19b4256007c06.jpg,{},"{'Thương hiệu': 'Lenovo', 'Xuất xứ thương hiệu': 'Nhật Bản', 'Xuất xứ (Made in)': 'Nhật Bản', 'Hệ điều hành': 'win 10', 'Sản phẩm có được bảo hành không?': 'Không'}",[]
146563301,5497658587484,LapTop Lenovo V14 IIL (82C400W0VN) | Intel Core i3 _ 1005G1 | 4GB | 256GB SSD PCIe | Win 10 | 14 inch HD | Hàng Chính Hãng,"THÔNG SỐ KỸ THUẬTCPU10th Generation Intel Core i3 _ 1005G1 Processor ( 1.20 GHz, 4M Cache, Up to 3.40 GHz)Memory4GB DDr4 Bus 2666Mhz Onboard (1 x Slot RAM)Hard Disk256GB PCIe NVMe M.2...",8200000,8200000,8200000,0,0,8.0,5.0,2,available,1000,1000,18604,Lenovo,laptop-lenovo-v14-iil-82c400w0vn-intel-core-i3-_-1005g1-4gb-256gb-ssd-pcie-win-10-14-inch-hd-hang-new-100-chinh-hang-lenovo-viet-nam-p146563301,laptop-lenovo-v14-iil-82c400w0vn-intel-core-i3-_-1005g1-4gb-256gb-ssd-pcie-win-10-14-inch-hd-hang-new-100-chinh-hang-lenovo-viet-nam-p146563301.html?spid=146563302,https://salt.tikicdn.com/cache/280x280/ts/product/26/71/ed/8cc11995a60d8f554c523e3b9add95a7.jpg,{},"{'Sản phẩm có được bảo hành không?': 'Có', 'Hình thức bảo hành': 'Hóa đơn', 'Thời gian bảo hành': '12 Tháng', 'Công nghệ âm thanh': 'Stereo speakers, 1.5W x2, Dolby Audio', 'Bluetooth': 'Bluetooth 5.0, 2.4 GHz', 'Thương hiệu': 'Lenovo', 'Xuất xứ thương hiệu': 'Trung Quốc', 'Camera': '0.3MP', 'Card đồ họa': 'Integrated Intel UHD Graphics', 'Card Reader': '4-in-1 Card Reader', 'Chip set': 'Intel SoC Platform', 'Kết nối': '1x USB 2.0 2x USB 3.1 Gen 1 1x HDMI 1.4b 1x Card reader 1x Headphone / microphone combo jack (3.5mm)', 'CPU': 'Intel Core i3-1005G1 (2C / 4T, 1.2 / 3.4GHz, 4MB)', 'Loại/ Công nghệ màn hình': 'TN 220nits Anti-glare', 'Dung lượng ổ cứng': '256GB SSD M.2 2242 PCIe 3.0x2 NVMe', 'Giao tiếp mạng': 'Wireless802.11ac + Bluetooth 5.0, 2.4 GHz', 'Model': 'Lenovo V14', 'Loại ổ đĩa': 'SSD', 'Loại pin': 'Lithium', 'Loại RAM': 'DDr4 Bus 2666Mhz Onboard', 'Xuất xứ (Made in)': 'Trung Quốc', 'Ổ đĩa quang': 'Không', 'Trọng lượng sản phẩm': '1.5', 'RAM': '4GB Soldered DDR4-2666', 'Độ phân giải': '1366 x 768 pixels', 'Hệ điều hành': 'Windows 10 Home SL 64bit', 'Thiết kế card': 'Integrated Intel UHD Graphics', 'Wifi': '802.11ac '}",[]
